observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,extreme_type,geography_type,state,state_raw_label,zone,price_ngn,is_shared_extreme,raw_callout_text,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-10-01,2025-10-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Edo,Edo,South South,3862.29,FALSE,Edo (3862.29),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,40,7,G40
2025-10-01,2025-10-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Bauchi,Bauchi,North East,2550,FALSE,Bauchi (2550),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,40,8,H40
2025-10-01,2025-10-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,HIGHEST,STATE,Anambra,Anambra,South East,3011.35,FALSE,Anambra (3011.35),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,41,7,G41
2025-10-01,2025-10-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,LOWEST,STATE,Borno,Borno,North East,1143.28,FALSE,Borno (1143.28),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,41,8,H41
2025-10-01,2025-10-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Kwara,Kwara,North Central,4658.42,FALSE,Kwara (4658.42),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,42,7,G42
2025-10-01,2025-10-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,LOWEST,STATE,Osun,Osun,South West,3255.5,FALSE,Osun (3255.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,42,8,H42
2025-10-01,2025-10-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Enugu,Enugu,South East,2863.06,FALSE,Enugu (2863.06),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,43,7,G43
2025-10-01,2025-10-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Benue,Benue,North Central,1080.55,FALSE,Benue (1080.55),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,43,8,H43
2025-08-01,2025-08-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,HIGHEST,STATE,Enugu,Enugu,South East,326,FALSE,Enugu (326),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,2,7,G2
2025-08-01,2025-08-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,LOWEST,STATE,Gombe,Gombe,North East,233.99,FALSE,Gombe (233.99),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,2,8,H2
2025-08-01,2025-08-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,7406.67,FALSE,Enugu (7406.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,3,7,G3
2025-08-01,2025-08-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,LOWEST,STATE,Gombe,Gombe,North East,5289.96,FALSE,Gombe (5289.96),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,3,8,H3
2025-08-01,2025-08-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Enugu,Enugu,South East,2435.87,FALSE,Enugu (2435.87),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,4,7,G4
2025-08-01,2025-08-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Yobe,Yobe,North East,1333.51,FALSE,Yobe (1333.51),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,4,8,H4
2025-08-01,2025-08-01,BEANS_WHITE,Beans white,Beans white,,,HIGHEST,STATE,Enugu,Enugu,South East,2195.03,FALSE,Enugu (2195.03),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,5,7,G5
2025-08-01,2025-08-01,BEANS_WHITE,Beans white,Beans white,,,LOWEST,STATE,Yobe,Yobe,North East,1199.38,FALSE,Yobe (1199.38),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,5,8,H5
2025-08-01,2025-08-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,9400.28,FALSE,Imo (9400.28),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,6,7,G6
2025-08-01,2025-08-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kano,Kano,North West,5403.29,FALSE,Kano (5403.29),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,6,8,H6
2025-08-01,2025-08-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1987.24,FALSE,Ebonyi (1987.24),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,7,7,G7
2025-08-01,2025-08-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,1000,FALSE,Yobe (1000),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,7,8,H7
2025-08-01,2025-08-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1950.85,FALSE,Ebonyi (1950.85),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,8,7,G8
2025-08-01,2025-08-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Gombe,Gombe,North East,1051.25,FALSE,Gombe (1051.25),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,8,8,H8
2025-08-01,2025-08-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,2958.56,FALSE,Imo (2958.56),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,9,7,G9
2025-08-01,2025-08-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kebbi,Kebbi,North West,1246.27,FALSE,Kebbi (1246.27),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,9,8,H9
2025-08-01,2025-08-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,HIGHEST,STATE,Plateau,Plateau,North Central,8308.01,FALSE,Plateau (8308.01),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,10,7,G10
2025-08-01,2025-08-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,LOWEST,STATE,Zamfara,Zamfara,North West,3639.81,FALSE,Zamfara (3639.81),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,10,8,H10
2025-08-01,2025-08-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,HIGHEST,STATE,Osun,Osun,South West,5467.5,FALSE,Osun (5467.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,11,7,G11
2025-08-01,2025-08-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,LOWEST,STATE,Bauchi,Bauchi,North East,1550,FALSE,Bauchi (1550),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,11,8,H11
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,HIGHEST,STATE,Enugu,Enugu,South East,8560.8,FALSE,Enugu (8560.8),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,12,7,G12
2025-08-01,2025-08-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,LOWEST,STATE,Gombe,Gombe,North East,4600,FALSE,Gombe (4600),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,12,8,H12
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,HIGHEST,STATE,Ondo,Ondo,South West,6410.9,FALSE,Ondo (6410.9),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,13,7,G13
2025-08-01,2025-08-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,LOWEST,STATE,Adamawa,Adamawa,North East,3250,FALSE,Adamawa (3250),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,13,8,H13
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Osun,Osun,South West,10950,FALSE,Osun (10950),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,14,7,G14
2025-08-01,2025-08-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Bayelsa,Bayelsa,South South,6150.33,FALSE,Bayelsa (6150.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,14,8,H14
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,HIGHEST,STATE,Enugu,Enugu,South East,10605.56,FALSE,Enugu (10605.56),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,15,7,G15
2025-08-01,2025-08-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,LOWEST,STATE,Taraba,Taraba,North East,4471.61,FALSE,Taraba (4471.61),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,15,8,H15
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1270.11,FALSE,Ebonyi (1270.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,16,7,G16
2025-08-01,2025-08-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Nasarawa,Nasarawa,North Central,517.63,FALSE,Nasarawa (517.63),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,16,8,H16
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,HIGHEST,STATE,Enugu,Enugu,South East,1370,FALSE,Enugu (1370),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,17,7,G17
2025-08-01,2025-08-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,LOWEST,STATE,Nasarawa,Nasarawa,North Central,606.18,FALSE,Nasarawa (606.18),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,17,8,H17
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Lagos,Lagos,South West,7613.1,FALSE,Lagos (7613.1),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,18,7,G18
2025-08-01,2025-08-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Zamfara,Zamfara,North West,3548.33,FALSE,Zamfara (3548.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,18,8,H18
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,HIGHEST,STATE,Imo,Imo,South East,9636.3,FALSE,Imo (9636.3),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,19,7,G19
2025-08-01,2025-08-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,LOWEST,STATE,Kogi,Kogi,North Central,4031.42,FALSE,Kogi (4031.42),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,19,8,H19
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Imo,Imo,South East,4761.42,FALSE,Imo (4761.42),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,20,7,G20
2025-08-01,2025-08-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Abia,Abia,South East,2415.2,FALSE,Abia (2415.2),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,20,8,H20
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,HIGHEST,STATE,Anambra,Anambra,South East,3566.5,FALSE,Anambra (3566.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,21,7,G21
2025-08-01,2025-08-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,LOWEST,STATE,Bauchi,Bauchi,North East,2200,FALSE,Bauchi (2200),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,21,8,H21
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,2636.58,FALSE,Abia (2636.58),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,22,7,G22
2025-08-01,2025-08-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Plateau,Plateau,North Central,997,FALSE,Plateau (997),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,22,8,H22
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,HIGHEST,STATE,Bayelsa,Bayelsa,South South,3460.91,FALSE,Bayelsa (3460.91),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,23,7,G23
2025-08-01,2025-08-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,LOWEST,STATE,Bauchi,Bauchi,North East,1052.45,FALSE,Bauchi (1052.45),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,23,8,H23
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,HIGHEST,STATE,Plateau,Plateau,North Central,9063.66,FALSE,Plateau (9063.66),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,24,7,G24
2025-08-01,2025-08-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,LOWEST,STATE,Zamfara,Zamfara,North West,3738.09,FALSE,Zamfara (3738.09),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,24,8,H24
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,1560,FALSE,Imo (1560),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,25,7,G25
2025-08-01,2025-08-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Yobe,Yobe,North East,626.51,FALSE,Yobe (626.51),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,25,8,H25
2025-08-01,2025-08-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,2578.37,FALSE,Abia (2578.37),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,26,7,G26
2025-08-01,2025-08-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kwara,Kwara,North Central,837.48,FALSE,Kwara (837.48),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,26,8,H26
2025-08-01,2025-08-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,3455,FALSE,Enugu (3455),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,27,7,G27
2025-08-01,2025-08-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Taraba,Taraba,North East,2068.83,FALSE,Taraba (2068.83),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,27,8,H27
2025-08-01,2025-08-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2700.14,FALSE,Plateau (2700.14),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,28,7,G28
2025-08-01,2025-08-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,LOWEST,STATE,Gombe,Gombe,North East,1550,FALSE,Gombe (1550),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,28,8,H28
2025-08-01,2025-08-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,HIGHEST,STATE,Enugu,Enugu,South East,3041.28,FALSE,Enugu (3041.28),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,29,7,G29
2025-08-01,2025-08-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,LOWEST,STATE,Gombe,Gombe,North East,1583.33,FALSE,Gombe (1583.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,29,8,H29
2025-08-01,2025-08-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Enugu,Enugu,South East,2484.85,FALSE,Enugu (2484.85),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,30,7,G30
2025-08-01,2025-08-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Lagos,Lagos,South West,1730.47,FALSE,Lagos (1730.47),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,30,8,H30
2025-08-01,2025-08-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,HIGHEST,STATE,Abuja,Abuja,North Central,2808.16,FALSE,Abuja (2808.16),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,31,7,G31
2025-08-01,2025-08-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,LOWEST,STATE,Lagos,Lagos,South West,2062.56,FALSE,Lagos (2062.56),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,31,8,H31
2025-08-01,2025-08-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Rivers,Rivers,South South,2768.33,FALSE,Rivers (2768.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,32,7,G32
2025-08-01,2025-08-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,LOWEST,STATE,Kaduna,Kaduna,North West,1846.21,FALSE,Kaduna (1846.21),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,32,8,H32
2025-08-01,2025-08-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,HIGHEST,STATE,Anambra,Anambra,South East,8513.12,FALSE,Anambra (8513.12),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,33,7,G33
2025-08-01,2025-08-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,LOWEST,STATE,Kebbi,Kebbi,North West,3590.88,FALSE,Kebbi (3590.88),RELEASE_CURRENT_PERIOD_COLUMN,,1,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,33,8,H33
