observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,geography_name,avg_price_ngn,value_status,period_position,source_period_label,is_primary_release,source_anomaly,header_row_used,header_label_raw,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-09-01,2025-10-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1952.9401716901048,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,30,3,C30
2025-10-01,2025-10-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1913.7751697182339,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,30,4,D30
2024-10-01,2025-10-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2471.2836299822566,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,31,2,B31
2025-09-01,2025-10-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2319.3076275228395,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,31,3,C31
2025-10-01,2025-10-01,RICE_IMPORTED_LONG_GRAIN,Rice Long-Grained (Imported),Rice Long-Grained (Imported),,,NATIONAL,Nigeria,2255.2775768973675,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,31,4,D31
2024-10-01,2025-10-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,32,2,B32
2025-09-01,2025-10-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2352.318395005702,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,32,3,C32
2025-10-01,2025-10-01,SEMOVITA_1KG,"Semovita, Prepacked (1kg)","Semovita, Prepacked (1kg)",1 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,2354.2340508651146,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,32,4,D32
2024-10-01,2025-10-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,33,2,B33
2025-09-01,2025-10-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,6231.508034602872,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,33,3,C33
2025-10-01,2025-10-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,NATIONAL,Nigeria,6231.02169313778,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,33,4,D33
2024-10-01,2025-10-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,898.5318625844754,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,34,2,B34
2025-09-01,2025-10-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,834.3496651420653,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,34,3,C34
2025-10-01,2025-10-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,NATIONAL,Nigeria,838.9954456008941,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,34,4,D34
2024-10-01,2025-10-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,3944.3936965903017,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,35,2,B35
2025-09-01,2025-10-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5720.0692840419715,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,35,3,C35
2025-10-01,2025-10-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,NATIONAL,Nigeria,5819.974591260185,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,35,4,D35
2024-10-01,2025-10-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,955.7272365344721,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,36,2,B36
2025-09-01,2025-10-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1034.195228546039,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,36,3,C36
2025-10-01,2025-10-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1058.152214365552,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,36,4,D36
2024-10-01,2025-10-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,37,2,B37
2025-09-01,2025-10-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,900.7322712108167,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,37,3,C37
2025-10-01,2025-10-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,939.0318268341351,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,37,4,D37
2024-10-01,2025-10-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,4509.384057608442,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,38,2,B38
2025-09-01,2025-10-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6352.951258554096,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,38,3,C38
2025-10-01,2025-10-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6415.748643915964,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,38,4,D38
2024-10-01,2025-10-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1465.9858796281085,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,39,2,B39
2025-09-01,2025-10-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1279.8359139494032,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,39,3,C39
2025-10-01,2025-10-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1269.1679915276582,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,39,4,D39
2024-10-01,2025-10-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,2719.1648740973133,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,40,2,B40
2025-09-01,2025-10-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3229.625604509319,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,40,3,C40
2025-10-01,2025-10-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3204.288157128556,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,40,4,D40
2024-10-01,2025-10-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,41,2,B41
2025-09-01,2025-10-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2065.4648206781158,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,41,3,C41
2025-10-01,2025-10-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2073.9786009882596,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,41,4,D41
2024-10-01,2025-10-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3747.865499533216,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,42,2,B42
2025-09-01,2025-10-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3879.31210752501,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,42,3,C42
2025-10-01,2025-10-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3786.7531337822275,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,42,4,D42
2024-10-01,2025-10-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1705.5835043337868,OK,YEAR_AGO,Average of October-24,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,43,2,B43
2025-09-01,2025-10-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2052.4624020530755,OK,PRIOR_MONTH,Average of September-25,FALSE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,43,3,C43
2025-10-01,2025-10-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2023.8335370623092,OK,CURRENT_MONTH,Average of October-25,TRUE,,1,Item Label,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Selected Food October 2025,43,4,D43
2024-08-01,2025-08-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,198.63494048738735,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,2,2,B2
2025-07-01,2025-08-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,270.7705925485273,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,2,3,C2
2025-08-01,2025-08-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,254.696751969535,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,2,4,D2
2024-08-01,2025-08-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,3,2,B3
2025-07-01,2025-08-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6267.534269108003,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,3,3,C3
2025-08-01,2025-08-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6040.069464083746,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,3,4,D3
2024-08-01,2025-08-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2574.63287226282,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,4,2,B4
2025-07-01,2025-08-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2319.2653816194043,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,4,3,C4
2025-08-01,2025-08-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1847.8187955592769,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,4,4,D4
2024-08-01,2025-08-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2425.923812272297,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,5,2,B5
2025-07-01,2025-08-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2020.9619336040175,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,5,3,C5
2025-08-01,2025-08-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,1664.988307653676,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,5,4,D5
2024-08-01,2025-08-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,5553.804223212464,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,6,2,B6
2025-07-01,2025-08-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6831.352773878651,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,6,3,C6
2025-08-01,2025-08-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6860.069305188064,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,6,4,D6
2024-08-01,2025-08-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,7,2,B7
2025-07-01,2025-08-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1661.867672397997,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,7,3,C7
2025-08-01,2025-08-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1659.2731791835517,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,7,4,D7
2024-08-01,2025-08-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,8,2,B8
2025-07-01,2025-08-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1577.7176473808383,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,8,3,C8
2025-08-01,2025-08-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1556.1362209347158,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,8,4,D8
2024-08-01,2025-08-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,9,2,B9
2025-07-01,2025-08-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1913.0567759784753,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,9,3,C9
2025-08-01,2025-08-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1905.323311110037,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,9,4,D9
2024-08-01,2025-08-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,3934.2272163640787,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,10,2,B10
2025-07-01,2025-08-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,5778.811187594452,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,10,3,C10
2025-08-01,2025-08-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,5933.186716015304,OK,CURRENT_MONTH,Average of August-25,TRUE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,10,4,D10
2024-08-01,2025-08-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3163.160701149699,OK,YEAR_AGO,Average of August-24,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,11,2,B11
2025-07-01,2025-08-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3598.742621827061,OK,PRIOR_MONTH,Average of July-25,FALSE,,1,Item Label,SELECTED_FOOD_PRICES_AUG_SEPT_2025.zip,selected food table August-25.xlsx,Selected Food August 2025,11,3,C11
