release_month,observation_month,cylinder_size_kg,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,refill_price_ngn,unit,source_period_label,is_primary_release,source_anomaly,source_banner_text,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-01-01,2024-12-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,7175,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,6,3,C6
2025-01-01,2024-12-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,7854.166666666667,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,7,3,C7
2025-01-01,2024-12-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,7910.714285714285,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,41,3,C41
2025-01-01,2024-12-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,7071.42857142857,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,8,3,C8
2025-01-01,2024-12-01,5.0,STATE,Niger,Niger,Niger,North Central,FALSE,7015.625,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,9,3,C9
2025-01-01,2024-12-01,5.0,STATE,Ogun,Ogun,Ogun,South West,FALSE,7225.4807692307695,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,42,3,C42
2025-01-01,2024-12-01,5.0,STATE,Ondo,Ondo,Ondo,South West,FALSE,6683.333333333333,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,43,3,C43
2025-01-01,2024-12-01,5.0,STATE,Osun,Osun,Osun,South West,FALSE,7479.166666666667,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,44,3,C44
2025-01-01,2024-12-01,5.0,STATE,Oyo,Oyo,Oyo,South West,FALSE,7092.5,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,45,3,C45
2025-01-01,2024-12-01,5.0,STATE,Plateau,Plateau,Plateau,North Central,FALSE,7250,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,10,3,C10
2025-01-01,2024-12-01,5.0,STATE,Rivers,Rivers,Rivers,South South,FALSE,7437.5,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,38,3,C38
2025-01-01,2024-12-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,7166.666666666667,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,24,3,C24
2025-01-01,2024-12-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,8074.4068359375,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,16,3,C16
2025-01-01,2024-12-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,7515.280924479167,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,17,3,C17
2025-01-01,2024-12-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,6778.571428571428,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,25,3,C25
2025-01-01,2024-12-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,7352.317176870748,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,3,3,C3
2025-01-01,2024-12-01,5.0,ZONE,North East,NORTH EAST,,North East,TRUE,7404.334778284144,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,11,3,C11
2025-01-01,2024-12-01,5.0,ZONE,North West,NORTH WEST,,North West,TRUE,7055.221922102173,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,18,3,C18
2025-01-01,2024-12-01,5.0,ZONE,South East,SOUTH EAST,,South East,TRUE,7023.803413996621,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,26,3,C26
2025-01-01,2024-12-01,5.0,ZONE,South South,SOUTH SOUTH,,South South,TRUE,6969.994047619047,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,32,3,C32
2025-01-01,2024-12-01,5.0,ZONE,South West,SOUTH WEST,,South West,TRUE,7223.53250915751,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,39,3,C39
2025-01-01,2024-12-01,5.0,NATIONAL,Nigeria,Average,,,TRUE,7177.2691560312915,NGN per refill,Average of Dec-24,FALSE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,46,3,C46
2025-01-01,2024-12-01,12.5,STATE,Abia,Abia,Abia,South East,FALSE,16300,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,27,11,K27
2025-01-01,2024-12-01,12.5,STATE,Abuja,Abuja,Abuja,North Central,FALSE,16130,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,4,11,K4
2025-01-01,2024-12-01,12.5,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,16666.666666666668,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,12,11,K12
2025-01-01,2024-12-01,12.5,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,18113.83740234375,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,33,11,K33
2025-01-01,2024-12-01,12.5,STATE,Anambra,Anambra,Anambra,South East,FALSE,16277.777777777777,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,28,11,K28
2025-01-01,2024-12-01,12.5,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,18100,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,13,11,K13
2025-01-01,2024-12-01,12.5,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,17416.666666666668,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,34,11,K34
2025-01-01,2024-12-01,12.5,STATE,Benue,Benue,Benue,North Central,FALSE,18125,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,5,11,K5
2025-01-01,2024-12-01,12.5,STATE,Borno,Borno,Borno,North East,FALSE,16880.139559659092,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,14,11,K14
2025-01-01,2024-12-01,12.5,STATE,Cross River,Cross River,Cross River,South South,FALSE,17390.178571428572,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,35,11,K35
2025-01-01,2024-12-01,12.5,STATE,Delta,Delta,Delta,South South,FALSE,16277.5,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,36,11,K36
2025-01-01,2024-12-01,12.5,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,17522.678571428572,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,29,11,K29
2025-01-01,2024-12-01,12.5,STATE,Edo,Edo,Edo,South South,FALSE,17327.5,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,37,11,K37
2025-01-01,2024-12-01,12.5,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,17299,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,40,11,K40
2025-01-01,2024-12-01,12.5,STATE,Enugu,Enugu,Enugu,South East,FALSE,17842.96875,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,30,11,K30
2025-01-01,2024-12-01,12.5,STATE,Gombe,Gombe,Gombe,North East,FALSE,18105.82470703125,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,15,11,K15
2025-01-01,2024-12-01,12.5,STATE,Imo,Imo,Imo,South East,FALSE,17561.25,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,31,11,K31
2025-01-01,2024-12-01,12.5,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,18103.571428571428,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,19,11,K19
2025-01-01,2024-12-01,12.5,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,16679,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,20,11,K20
2025-01-01,2024-12-01,12.5,STATE,Kano,Kano,Kano,North West,FALSE,16668.75,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,21,11,K21
2025-01-01,2024-12-01,12.5,STATE,Katsina,Katsina,Katsina,North West,FALSE,17366.666666666668,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,22,11,K22
2025-01-01,2024-12-01,12.5,STATE,Kebbi,Taraba,Kebbi,North West,FALSE,15733.333333333334,NGN per refill,Average of Dec-24,FALSE,LPG_12_5KG_KEBBI_LABELLED_TARABA,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,23,11,K23
2025-01-01,2024-12-01,12.5,STATE,Kogi,Kogi,Kogi,North Central,FALSE,16192.5,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,6,11,K6
2025-01-01,2024-12-01,12.5,STATE,Kwara,Kwara,Kwara,North Central,FALSE,16109.375,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,7,11,K7
2025-01-01,2024-12-01,12.5,STATE,Lagos,Lagos,Lagos,South West,FALSE,17846.153846153848,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,41,11,K41
2025-01-01,2024-12-01,12.5,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,15875,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,8,11,K8
2025-01-01,2024-12-01,12.5,STATE,Niger,Niger,Niger,North Central,FALSE,16278.75,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,9,11,K9
2025-01-01,2024-12-01,12.5,STATE,Ogun,Ogun,Ogun,South West,FALSE,17499.652777777777,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,42,11,K42
2025-01-01,2024-12-01,12.5,STATE,Ondo,Ondo,Ondo,South West,FALSE,16360.3125,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,43,11,K43
2025-01-01,2024-12-01,12.5,STATE,Osun,Osun,Osun,South West,FALSE,18322.916666666668,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,44,11,K44
2025-01-01,2024-12-01,12.5,STATE,Oyo,Oyo,Oyo,South West,FALSE,17937.5,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,45,11,K45
2025-01-01,2024-12-01,12.5,STATE,Plateau,Plateau,Plateau,North Central,FALSE,16666.666666666668,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,10,11,K10
2025-01-01,2024-12-01,12.5,STATE,Rivers,Rivers,Rivers,South South,FALSE,18710.9375,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,38,11,K38
2025-01-01,2024-12-01,12.5,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,17500,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,24,11,K24
2025-01-01,2024-12-01,12.5,STATE,Taraba,Taraba,Taraba,North East,FALSE,20290.75,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,16,11,K16
2025-01-01,2024-12-01,12.5,STATE,Yobe,Yobe,Yobe,North East,FALSE,19000,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,17,11,K17
2025-01-01,2024-12-01,12.5,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,16665,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,25,11,K25
2025-01-01,2024-12-01,12.5,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,16482.47023809524,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,3,11,K3
2025-01-01,2024-12-01,12.5,ZONE,North East,NORTH EAST,,North East,TRUE,18173.89682222617,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,11,11,K11
2025-01-01,2024-12-01,12.5,ZONE,North West,NORTH WEST,,North West,TRUE,16959.474489795917,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,18,11,K18
2025-01-01,2024-12-01,12.5,ZONE,South East,SOUTH EAST,,South East,TRUE,17100.93501984127,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,26,11,K26
2025-01-01,2024-12-01,12.5,ZONE,South South,SOUTH SOUTH,,South South,TRUE,17539.436690073166,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,32,11,K32
2025-01-01,2024-12-01,12.5,ZONE,South West,SOUTH WEST,,South West,TRUE,17544.255965099717,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,39,11,K39
2025-01-01,2024-12-01,12.5,NATIONAL,Nigeria,Average,,,TRUE,17274.15743402267,NGN per refill,Average of Dec-24,FALSE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,46,11,K46
2025-01-01,2025-01-01,5.0,STATE,Abia,Abia,Abia,South East,FALSE,6773.733272,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,27,4,D27
2025-01-01,2025-01-01,5.0,STATE,Abuja,Abuja,Abuja,North Central,FALSE,7150,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,4,4,D4
2025-01-01,2025-01-01,5.0,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,6680,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,12,4,D12
2025-01-01,2025-01-01,5.0,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,7300,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,33,4,D33
2025-01-01,2025-01-01,5.0,STATE,Anambra,Anambra,Anambra,South East,FALSE,6875,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,28,4,D28
2025-01-01,2025-01-01,5.0,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,7320,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,13,4,D13
2025-01-01,2025-01-01,5.0,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,6870,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,34,4,D34
2025-01-01,2025-01-01,5.0,STATE,Benue,Benue,Benue,North Central,FALSE,7190,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,5,4,D5
2025-01-01,2025-01-01,5.0,STATE,Borno,Borno,Borno,North East,FALSE,6756,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,14,4,D14
2025-01-01,2025-01-01,5.0,STATE,Cross River,Cross River,Cross River,South South,FALSE,6990,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,35,4,D35
2025-01-01,2025-01-01,5.0,STATE,Delta,Delta,Delta,South South,FALSE,6616,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,36,4,D36
2025-01-01,2025-01-01,5.0,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,7032,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,29,4,D29
2025-01-01,2025-01-01,5.0,STATE,Edo,Edo,Edo,South South,FALSE,6964.44444444444,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,37,4,D37
2025-01-01,2025-01-01,5.0,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,7092.799999999999,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,40,4,D40
2025-01-01,2025-01-01,5.0,STATE,Enugu,Enugu,Enugu,South East,FALSE,7094.444444444439,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,30,4,D30
2025-01-01,2025-01-01,5.0,STATE,Gombe,Gombe,Gombe,North East,FALSE,7260,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,15,4,D15
2025-01-01,2025-01-01,5.0,STATE,Imo,Imo,Imo,South East,FALSE,7055.589970833321,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,31,4,D31
2025-01-01,2025-01-01,5.0,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,7137.5,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,19,4,D19
2025-01-01,2025-01-01,5.0,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,6787.5,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,20,4,D20
2025-01-01,2025-01-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,6708,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,21,4,D21
2025-01-01,2025-01-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,6960,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,22,4,D22
2025-01-01,2025-01-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,6397.5,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,23,4,D23
2025-01-01,2025-01-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,6677.333333333319,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,6,4,D6
2025-01-01,2025-01-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,6785.941994999999,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,7,4,D7
2025-01-01,2025-01-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,7466.66666666667,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,41,4,D41
2025-01-01,2025-01-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,7052,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,8,4,D8
2025-01-01,2025-01-01,5.0,STATE,Niger,Niger,Niger,North Central,FALSE,6660,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,9,4,D9
2025-01-01,2025-01-01,5.0,STATE,Ogun,Ogun,Ogun,South West,FALSE,7022.8571428571595,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,42,4,D42
2025-01-01,2025-01-01,5.0,STATE,Ondo,Ondo,Ondo,South West,FALSE,6593.666666666681,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,43,4,D43
2025-01-01,2025-01-01,5.0,STATE,Osun,Osun,Osun,South West,FALSE,7222.22222222224,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,44,4,D44
2025-01-01,2025-01-01,5.0,STATE,Oyo,Oyo,Oyo,South West,FALSE,7285.714285714285,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,45,4,D45
2025-01-01,2025-01-01,5.0,STATE,Plateau,Plateau,Plateau,North Central,FALSE,7596.7970749999995,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,10,4,D10
2025-01-01,2025-01-01,5.0,STATE,Rivers,Rivers,Rivers,South South,FALSE,7504.444444444439,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,38,4,D38
2025-01-01,2025-01-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,7006.666666666668,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,24,4,D24
2025-01-01,2025-01-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,8120,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,16,4,D16
2025-01-01,2025-01-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,7760,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,17,4,D17
2025-01-01,2025-01-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,6750,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,25,4,D25
2025-01-01,2025-01-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,7016.0103433333325,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,3,4,D3
2025-01-01,2025-01-01,5.0,ZONE,North East,NORTH EAST,,North East,TRUE,7316,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,11,4,D11
2025-01-01,2025-01-01,5.0,ZONE,North West,NORTH WEST,,North West,TRUE,6821.02380952381,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,18,4,D18
2025-01-01,2025-01-01,5.0,ZONE,South East,SOUTH EAST,,South East,TRUE,6966.1535374555515,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,26,4,D26
2025-01-01,2025-01-01,5.0,ZONE,South South,SOUTH SOUTH,,South South,TRUE,7040.814814814813,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,32,4,D32
2025-01-01,2025-01-01,5.0,ZONE,South West,SOUTH WEST,,South West,TRUE,7113.987830687838,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,39,4,D39
2025-01-01,2025-01-01,5.0,NATIONAL,Nigeria,Average,,,TRUE,7040.9411521700995,NGN per refill,Average of Jan-25,TRUE,,5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,46,4,D46
2025-01-01,2025-01-01,12.5,STATE,Abia,Abia,Abia,South East,FALSE,16334.33318,NGN per refill,Average of Jan-25,TRUE,,12.5KG,2,GAS_PRICE_WATCH_JAN_2025.xlsx,,LPG JAN 2025,27,12,L27
