observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,zone,zone_raw_label,avg_price_ngn,value_status,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-10-01,2025-10-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,980.4412380832772,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,16,6,F16
2025-10-01,2025-10-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,911.1417270191154,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,16,7,G16
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North Central,NORTH CENTRAL,756.5682310854099,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,2,B17
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North East,NORTH EAST,809.5247954541268,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,3,C17
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North West,NORTH WEST,903.2063996071871,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,4,D17
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South East,SOUTH EAST,1093.084902339018,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,5,E17
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South South,SOUTH SOUTH,939.9613635510647,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,6,F17
2025-10-01,2025-10-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South West,SOUTH WEST,1110.022174980196,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,17,7,G17
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,5308.994463953165,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,2,B18
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,4412.544000425259,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,3,C18
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,4456.829764068732,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,4,D18
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,6055.30992774556,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,5,E18
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,5913.390164947839,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,6,F18
2025-10-01,2025-10-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,6626.504849789343,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,18,7,G18
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North Central,NORTH CENTRAL,5789.354121301362,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,2,B19
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North East,NORTH EAST,7029.783196986028,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,3,C19
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North West,NORTH WEST,6084.356118327621,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,4,D19
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South East,SOUTH EAST,8450.411053252723,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,5,E19
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South South,SOUTH SOUTH,7376.110640438437,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,6,F19
2025-10-01,2025-10-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South West,SOUTH WEST,7196.660611992945,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,19,7,G19
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2971.8368482139012,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,2,B20
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,3371.8036438254344,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,3,C20
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,3243.9042254328388,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,4,D20
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,3088.0271181023863,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,5,E20
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,3900.000182083333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,6,F20
2025-10-01,2025-10-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,3234.799958333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,20,7,G20
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2382.295524878212,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,2,B21
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2929.4885964445198,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,3,C21
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,2595.6896362757143,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,4,D21
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,2735.4966093104117,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,5,E21
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,2560.7923194841283,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,6,F21
2025-10-01,2025-10-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,2701.69851984127,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,21,7,G21
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1365.226729133982,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,2,B22
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1168.7154683139233,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,3,C22
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1020.9542686978457,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,4,D22
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,2175.73958498854,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,5,E22
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2121.6998216321804,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,6,F22
2025-10-01,2025-10-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,1777.7376730355502,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,22,7,G22
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North Central,NORTH CENTRAL,2261.6338642286946,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,2,B23
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North East,NORTH EAST,1729.5398492491668,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,3,C23
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North West,NORTH WEST,1776.314418885833,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,4,D23
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South East,SOUTH EAST,2078.948681680898,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,5,E23
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South South,SOUTH SOUTH,3295.138966835541,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,6,F23
2025-10-01,2025-10-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South West,SOUTH WEST,2783.5059927662965,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,23,7,G23
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North Central,NORTH CENTRAL,7633.468330316672,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,2,B24
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North East,NORTH EAST,5908.573487452725,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,3,C24
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,North West,NORTH WEST,4396.263200256445,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,4,D24
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South East,SOUTH EAST,6030.619568516799,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,5,E24
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South South,SOUTH SOUTH,5462.9128484001585,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,6,F24
2025-10-01,2025-10-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,ZONE,South West,SOUTH WEST,5143.298443755477,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,24,7,G24
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,700.8734825333878,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,2,B25
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,795.4644528764278,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,3,C25
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,876.3388694626121,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,4,D25
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1177.1072047980679,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,5,E25
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,1114.3043008602206,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,6,F25
2025-10-01,2025-10-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,848.4310290134277,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,25,7,G25
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1033.3582772383133,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,2,B26
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1477.774114229617,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,3,C26
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,997.57755442739,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,4,D26
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1950.8814524364657,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,5,E26
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,1647.473540484135,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,6,F26
2025-10-01,2025-10-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,1317.5886027813929,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,26,7,G26
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2367.830630755456,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,2,B27
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2569.36682241255,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,3,C27
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,2623.25306471431,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,4,D27
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,2617.875914016648,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,5,E27
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,2390.737297619047,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,6,F27
2025-10-01,2025-10-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,2685.781436507936,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,27,7,G27
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,North Central,NORTH CENTRAL,2275.2045564307405,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,2,B28
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,North East,NORTH EAST,2026.0950756623408,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,3,C28
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,North West,NORTH WEST,1944.952730894043,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,4,D28
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,South East,SOUTH EAST,2237.56966834531,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,5,E28
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,South South,SOUTH SOUTH,2228.283361099137,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,6,F28
2025-10-01,2025-10-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,ZONE,South West,SOUTH WEST,2248.8362300785216,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,28,7,G28
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,North Central,NORTH CENTRAL,2483.967421224054,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,2,B29
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,North East,NORTH EAST,2094.8232749412505,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,3,C29
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,North West,NORTH WEST,1990.9781017964615,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,4,D29
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,South East,SOUTH EAST,2343.698978727214,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,5,E29
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,South South,SOUTH SOUTH,2301.0161047968336,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,6,F29
2025-10-01,2025-10-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,ZONE,South West,SOUTH WEST,2203.719060529988,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,29,7,G29
2025-10-01,2025-10-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,2021.696294232546,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,30,2,B30
2025-10-01,2025-10-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1803.384151475,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,30,3,C30
2025-10-01,2025-10-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1924.2801986602456,OK,RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_Food Report_Oct25.zip,selected food table October25.xlsx,Zone All item,30,4,D30
