release_month,observation_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,zone,is_aggregate,fare_ngn,unit,source_period_label,period_position,is_primary_release,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,585.1546048761904,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,24,4,D24
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,597.7083333333334,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,25,4,D25
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,542.1706349206348,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,26,4,D26
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,528.6984080000007,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,27,4,D27
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,573.0555555555554,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,28,4,D28
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,659.4444444444445,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,29,4,D29
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1550.945945945946,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,30,4,D30
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1124.2857142857142,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,31,4,D31
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,895,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,32,4,D32
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,987.1428571428571,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,33,4,D33
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1102,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,34,4,D34
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3763.3333333333335,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,35,4,D35
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1524.1666666666667,NGN per journey,Average of Jan-25,CURRENT_MONTH,TRUE,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,Transport January 2025,36,4,D36
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,88000,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,2,2,B2
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,83028.57142857143,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,3,2,B3
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,88716.66666666667,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,4,2,B4
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,90500,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,5,2,B5
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,85200,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,6,2,B6
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,89833.33333333333,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,7,2,B7
2025-02-01,2024-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,90666.66666666667,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,8,2,B8
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7002.972972972973,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,9,2,B9
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,6592.857142857143,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,10,2,B10
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,6870,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,11,2,B11
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,6977.142857142857,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,12,2,B12
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,7170,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,13,2,B13
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7683.333333333333,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,14,2,B14
2025-02-01,2024-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,6825,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,15,2,B15
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,951.7567567567568,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,16,2,B16
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,943.5714285714286,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,17,2,B17
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,954.1666666666666,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,18,2,B18
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,944.2857142857143,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,19,2,B19
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,907,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,20,2,B20
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,990,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,21,2,B21
2025-02-01,2024-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,966.6666666666666,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,22,2,B22
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,467.8378378378378,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,23,2,B23
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,465,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,24,2,B24
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,503.3333333333333,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,25,2,B25
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,419.2857142857143,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,26,2,B26
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,447,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,27,2,B27
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,436.6666666666667,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,28,2,B28
2025-02-01,2024-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,540.8333333333334,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,29,2,B29
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1395.8108108108108,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,30,2,B30
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1007.1428571428571,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,31,2,B31
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,780,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,32,2,B32
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,845.7142857142857,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,33,2,B33
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,933,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,34,2,B34
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,3505,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,35,2,B35
2025-02-01,2024-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,1383.3333333333333,NGN per journey,Average of Feb-24,YEAR_AGO,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,36,2,B36
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,126907.709171982,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,2,3,C2
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,126644.4218592857,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,3,3,C3
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,127141.66666666667,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,4,3,C4
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,126830,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,5,3,C5
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,126740,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,6,3,C6
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,126055.55555555566,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,7,3,C7
2025-02-01,2025-01-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,128063.49216916667,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,8,3,C8
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7573.277422449164,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,9,3,C9
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,7482.164234047618,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,10,3,C10
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7178.333333333333,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,11,3,C11
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7288.998015873016,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,12,3,C12
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8136.657522266667,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,13,3,C13
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7385.436507936506,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,14,3,C14
2025-02-01,2025-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8124.5370370370365,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,15,3,C15
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,919.4201443810811,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,16,3,C16
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,974.5064774428572,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,17,3,C17
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,891.5,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,18,3,C18
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,908.5714285714286,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,19,3,C19
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,912,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,20,3,C20
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,866.6666666666666,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,21,3,C21
2025-02-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,954.6666666666666,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,22,3,C22
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,581.5140194210211,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,23,3,C23
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,585.1546048761904,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,24,3,C24
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,597.7083333333334,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,25,3,C25
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,542.1706349206348,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,26,3,C26
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,528.6984080000007,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,27,3,C27
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,573.0555555555554,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,28,3,C28
2025-02-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,659.4444444444445,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,29,3,C29
2025-02-01,2025-01-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,1550.945945945946,NGN per journey,Average of Jan-25,PRIOR_MONTH,FALSE,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,Transport February 2025,30,3,C30
