observation_month,release_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,fare_ngn,unit,source_period_label,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Osun,OSUN,Osun,South West,FALSE,700,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,31,4,D31
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Oyo,OYO,Oyo,South West,FALSE,800,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,32,4,D32
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,995.6759446,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,33,4,D33
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Rivers,RIVERS,Rivers,South South,FALSE,650,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,34,4,D34
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,700,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,35,4,D35
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Taraba,TARABA,Taraba,North East,FALSE,1184,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,36,4,D36
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Yobe,YOBE,Yobe,North East,FALSE,845,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,37,4,D37
2025-01-01,2025-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,1140,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,38,4,D38
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Grand Total,,,TRUE,581.5140194210211,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,39,5,E39
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Abia,ABIA,Abia,South East,FALSE,509.49204,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,2,5,E2
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,680,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,3,5,E3
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,500,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,4,5,E4
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,450,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,5,5,E5
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,350,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,6,5,E6
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,450,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,7,5,E7
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,450,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,8,5,E8
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Benue,BENUE,Benue,North Central,FALSE,600,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,9,5,E9
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Borno,BORNO,Borno,North East,FALSE,530,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,10,5,E10
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,680,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,11,5,E11
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Delta,DELTA,Delta,South South,FALSE,666.6666666666666,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,12,5,E12
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,533.3333333333334,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,13,5,E13
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Edo,EDO,Edo,South South,FALSE,483.333333333333,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,14,5,E14
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,430,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,15,5,E15
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Enugu,ENUGU,Enugu,South East,FALSE,500.66666666667,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,16,5,E16
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Gombe,GOMBE,Gombe,North East,FALSE,600,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,17,5,E17
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Imo,IMO,Imo,South East,FALSE,750,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,18,5,E18
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,520,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,19,5,E19
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,650,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,20,5,E20
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kano,KANO,Kano,North West,FALSE,650,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,21,5,E21
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Katsina,KATSINA,Katsina,North West,FALSE,436.444444444444,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,22,5,E22
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,540,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,23,5,E23
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kogi,KOGI,Kogi,North Central,FALSE,580,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,24,5,E24
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Kwara,KWARA,Kwara,North Central,FALSE,550,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,25,5,E25
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Lagos,LAGOS,Lagos,South West,FALSE,950,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,26,5,E26
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,570,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,27,5,E27
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Niger,NIGER,Niger,North Central,FALSE,545.2245358000001,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,28,5,E28
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ogun,OGUN,Ogun,South West,FALSE,586.666666666667,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,29,5,E29
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Ondo,ONDO,Ondo,South West,FALSE,820,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,30,5,E30
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Osun,OSUN,Osun,South West,FALSE,525,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,31,5,E31
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Oyo,OYO,Oyo,South West,FALSE,645,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,32,5,E32
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,570.857698333333,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,33,5,E33
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Rivers,RIVERS,Rivers,South South,FALSE,708.333333333333,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,34,5,E34
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,475,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,35,5,E35
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Taraba,TARABA,Taraba,North East,FALSE,770,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,36,5,E36
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Yobe,YOBE,Yobe,North East,FALSE,736.25,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,37,5,E37
2025-01-01,2025-01-01,OKADA,Journey by motorcycle (okada) per drop,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,523.75,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,38,5,E38
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Grand Total,,,TRUE,1550.945945945946,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,39,6,F39
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Abia,ABIA,Abia,South East,FALSE,780,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,2,6,F2
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,700,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,3,6,F3
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,1350,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,4,6,F4
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Akwa Ibom,AKWA IBOM,Akwa Ibom,South South,FALSE,2500,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,5,6,F5
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Anambra,ANAMBRA,Anambra,South East,FALSE,930,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,6,6,F6
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Bauchi,BAUCHI,Bauchi,North East,FALSE,1000,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,7,6,F7
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Bayelsa,BAYELSA,Bayelsa,South South,FALSE,4650,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,8,6,F8
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Benue,BENUE,Benue,North Central,FALSE,1150,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,9,6,F9
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Borno,BORNO,Borno,North East,FALSE,550,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,10,6,F10
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Cross River,CROSS RIVER,Cross River,South South,FALSE,3250,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,11,6,F11
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Delta,DELTA,Delta,South South,FALSE,4300,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,12,6,F12
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ebonyi,EBONYI,Ebonyi,South East,FALSE,1350,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,13,6,F13
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Edo,EDO,Edo,South South,FALSE,3280,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,14,6,F14
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ekiti,EKITI,Ekiti,South West,FALSE,1000,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,15,6,F15
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Enugu,ENUGU,Enugu,South East,FALSE,1250,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,16,6,F16
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Gombe,GOMBE,Gombe,North East,FALSE,700,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,17,6,F17
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Imo,IMO,Imo,South East,FALSE,1200,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,18,6,F18
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Jigawa,JIGAWA,Jigawa,North West,FALSE,1130,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,19,6,F19
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kaduna,KADUNA,Kaduna,North West,FALSE,950,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,20,6,F20
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kano,KANO,Kano,North West,FALSE,950,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,21,6,F21
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Katsina,KATSINA,Katsina,North West,FALSE,1000,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,22,6,F22
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kebbi,KEBBI,Kebbi,North West,FALSE,850,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,23,6,F23
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kogi,KOGI,Kogi,North Central,FALSE,1550,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,24,6,F24
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Kwara,KWARA,Kwara,North Central,FALSE,1450,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,25,6,F25
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Lagos,LAGOS,Lagos,South West,FALSE,1840,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,26,6,F26
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Nasarawa,NASARAWA,Nasarawa,North Central,FALSE,970,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,27,6,F27
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Niger,NIGER,Niger,North Central,FALSE,950,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,28,6,F28
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ogun,OGUN,Ogun,South West,FALSE,2350,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,29,6,F29
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Ondo,ONDO,Ondo,South West,FALSE,1655,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,30,6,F30
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Osun,OSUN,Osun,South West,FALSE,1250,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,31,6,F31
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Oyo,OYO,Oyo,South West,FALSE,1050,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,32,6,F32
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Plateau,PLATEAU,Plateau,North Central,FALSE,1100,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,33,6,F33
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Rivers,RIVERS,Rivers,South South,FALSE,4600,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,34,6,F34
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Sokoto,SOKOTO,Sokoto,North West,FALSE,1200,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,35,6,F35
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Taraba,TARABA,Taraba,North East,FALSE,850,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,36,6,F36
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Yobe,YOBE,Yobe,North East,FALSE,920,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,37,6,F37
2025-01-01,2025-01-01,WATER,Water transport : water way passenger  transportat,STATE,Zamfara,ZAMFARA,Zamfara,North West,FALSE,830,NGN per journey,Transport January 2025,,TRANSPORT_COST_Watch_JAN_2025.xlsx,,State Transport,38,6,F38
2025-02-01,2025-02-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Grand Total,,,TRUE,126586.38375263065,NGN per journey,Transport February 2025,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,State Transport,39,2,B39
2025-02-01,2025-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Abia,ABIA,Abia,South East,FALSE,126700,NGN per journey,Transport February 2025,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,State Transport,2,2,B2
2025-02-01,2025-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Abuja,ABUJA,Abuja,North Central,FALSE,129440,NGN per journey,Transport February 2025,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,State Transport,3,2,B3
2025-02-01,2025-02-01,AIR,Air fare charg.for specified routes single journey,STATE,Adamawa,ADAMAWA,Adamawa,North East,FALSE,125500,NGN per journey,Transport February 2025,,TRANSPORT_COST_Watch_FEB_2025.xlsx,,State Transport,4,2,B4
